SecuritiesCode,EffectiveDate,Name,Section/Products,NewMarketSegment,33SectorCode,33SectorName,17SectorCode,17SectorName,NewIndexSeriesSizeCode,NewIndexSeriesSize,TradeDate,Close,IssuedShares,MarketCapitalization,Universe0
6125,20211230,"OKAMOTO MACHINE TOOL WORKS,LTD.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,4895.0,4717895.0,23094096025.0,True
6131,20211230,"HAMAI CO.,LTD.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1030.0,3462400.0,3566272000.0,False
6134,20211230,FUJI CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,4,TOPIX Mid400,20211230.0,2582.0,97823748.0,252580917336.0,True
6135,20211230,"Makino Milling Machine Co.,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,4110.0,24893841.0,102313686510.0,True
6136,20211230,OSG Corporation,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,4,TOPIX Mid400,20211230.0,1786.0,98196724.0,175379349064.0,True
6137,20211230,"KOIKE SANSO KOGYO CO.,LTD.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,2089.0,4522933.0,9448407037.0,False
6138,20211230,"DIJET INDUSTRIAL CO.,LTD.",First Section (Domestic),Standard Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,943.0,2992999.0,2822398057.0,False
6140,20211230,"Asahi Diamond Industrial Co.,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,653.0,55700000.0,36372100000.0,True
6141,20211230,"DMG MORI CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,4,TOPIX Mid400,20211230.0,1977.0,125953683.0,249010431291.0,True
6143,20211230,"Sodick Co.,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,819.0,58292239.0,47741343741.0,True
6144,20211230,"Seibu Electric & Machinery Co.,Ltd.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1494.0,15160000.0,22649040000.0,True
6145,20211230,"NITTOKU CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,3985.0,18098923.0,72124208155.0,True
6146,20211230,DISCO CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,4,TOPIX Mid400,20211230.0,35150.0,36095171.0,1268745260650.0,True
6147,20211230,"YAMAZAKI CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,393.0,4579000.0,1799547000.0,False
6149,20211230,"Odawara Engineering Co.,Ltd.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,2802.0,6392736.0,17912446272.0,True
6150,20211230,"TAKEDA MACHINERY CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211228.0,2001.0,1020000.0,2041020000.0,False
6151,20211230,"NITTO KOHKI CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1831.0,21803295.0,39921833145.0,True
6155,20211230,"TAKAMATSU MACHINERY CO.,LTD.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,719.0,11020000.0,7923380000.0,False
6156,20211230,A-ONE SEIMITSU INC.,JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1430.0,6000000.0,8580000000.0,False
6157,20211230,"NS TOOL CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1577.0,25035034.0,39480248618.0,True
6158,20211230,"WAIDA MFG.CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1019.0,7028000.0,7161532000.0,False
6159,20211230,"MICRON MACHINERY CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1122.0,7706100.0,8646244200.0,False
6161,20211230,ESTIC CORPORATION,Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1119.0,11768000.0,13168392000.0,False
6163,20000101,Hitachi Zosen Fukui Corporation,JASDAQ(Standard / Domestic),,-,-,-,-,-,-,,,,,False
6164,20211230,"TAIYO KOKI CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1091.0,5956400.0,6498432400.0,False
6165,20211230,"PUNCH INDUSTRY CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,544.0,22122400.0,12034585600.0,False
6166,20211230,"NAKAMURA CHOUKOU CO.,LTD.",Mothers (Domestic),Growth Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,554.0,11020900.0,6105578600.0,False
6167,20211230,"Fuji Die Co.,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,631.0,20000000.0,12620000000.0,False
6171,20211230,C.E.Management Integrated Laboratory Co.Ltd,First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",7,TOPIX Small 2,20211230.0,327.0,14221995.0,4650592365.0,False
6172,20211230,Metaps Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,974.0,13730018.0,13373037532.0,False
6173,20211230,Aqualine Ltd.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,521.0,2032600.0,1058984600.0,False
6175,20211230,Net Marketing Co.Ltd.,First Section (Domestic),Standard Market,9050,Services,10,"IT & SERVICES, OTHERS ",7,TOPIX Small 2,20211230.0,419.0,14942200.0,6260781800.0,False
6176,20211230,Brangista Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,359.0,14575300.0,5232532700.0,False
6177,20211230,AppBank Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,142.0,7862500.0,1116475000.0,False
6178,20211230,"JAPAN POST HOLDINGS Co.,Ltd.",First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",2,TOPIX Large70,20211230.0,896.8,3767870229.0,3379026021367.2,True
6180,20211230,"GMO Media,Inc.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1777.0,1868839.0,3320926903.0,False
6181,20211230,Tameny Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,101.0,24982000.0,2523182000.0,False
6182,20211230,MetaReal Corporation,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1494.0,10657660.0,15922544040.0,True
6183,20211230,"BELLSYSTEM24 HOLDINGS,INC.",First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",6,TOPIX Small 1,20211230.0,1251.0,73715734.0,92218383234.0,True
6184,20211230,"Kamakura Shinsho,Ltd.",First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",7,TOPIX Small 2,20211230.0,609.0,38900400.0,23690343600.0,True
6185,20211230,SMN Corporation,First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",7,TOPIX Small 2,20211230.0,633.0,13371521.0,8464172793.0,False
6186,20211230,"ICHIKURA CO.,LTD.",First Section (Domestic),Standard Market,9050,Services,10,"IT & SERVICES, OTHERS ",7,TOPIX Small 2,20211230.0,398.0,5516335.0,2195501330.0,False
6187,20000101,LITALICO Inc.,First Section (Domestic),,9050,Services,10,"IT & SERVICES, OTHERS",-,-,,,,,False
6188,20211230,FUJI SOFT SERVICE BUREAU INCORPORATED,Second Section(Domestic),Standard Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,303.0,13500000.0,4090500000.0,False
6189,20211230,Global Kids Company Corp.,First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",7,TOPIX Small 2,20211230.0,825.0,9365511.0,7726546575.0,False
6190,20211230,"PhoenixBio Co.,Ltd.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,508.0,3307112.0,1680012896.0,False
6191,20211230,AirTrip Corp.,First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",6,TOPIX Small 1,20211230.0,3070.0,22119665.0,67907371550.0,True
6192,20211230,HyAS&Co.Inc.,Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,170.0,37336980.0,6347286600.0,False
6193,20211230,"Virtualex Holdings,Inc.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,1329.0,2946853.0,3916367637.0,False
6194,20211230,"Atrae,Inc.",First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",6,TOPIX Small 1,20211230.0,2431.0,26779200.0,65100235200.0,True
6195,20211230,"HOPE,INC.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,221.0,11236700.0,2483310700.0,False
6196,20211230,"Strike Company,Limited",First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",6,TOPIX Small 1,20211230.0,5120.0,19354200.0,99093504000.0,True
6197,20211230,Solasto Corporation,First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",6,TOPIX Small 1,20211230.0,1235.0,94485050.0,116689036750.0,True
6198,20211230,"CAREER CO.,LTD.",Mothers (Domestic),Growth Market,9050,Services,10,"IT & SERVICES, OTHERS ",-,-,20211230.0,435.0,8624320.0,3751579200.0,False
6199,20211230,"SERAKU Co.,Ltd.",First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",7,TOPIX Small 2,20211230.0,1696.0,13938000.0,23638848000.0,True
6200,20211230,"Insource Co.,Ltd.",First Section (Domestic),Prime Market,9050,Services,10,"IT & SERVICES, OTHERS ",6,TOPIX Small 1,20211230.0,2817.0,42621500.0,120064765500.0,True
6201,20211230,TOYOTA INDUSTRIES CORPORATION,First Section (Domestic),Prime Market,3700,Transportation Equipment,6,AUTOMOBILES & TRANSPORTATION EQUIPMENT ,4,TOPIX Mid400,20211230.0,9190.0,325840640.0,2994475481600.0,True
6203,20211230,"Howa Machinery,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,788.0,12548134.0,9887929592.0,False
6205,20211230,OKK CORPORATION,First Section (Domestic),Standard Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1018.0,8146556.0,8293194008.0,False
6208,20211230,"Ishikawa Seisakusho,Ltd.",First Section (Domestic),Standard Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1395.0,6385972.0,8908430940.0,False
6210,20211230,"TOYO MACHINERY & METAL CO.,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,541.0,20703000.0,11200323000.0,False
6217,20211230,TSUDAKOMA Corp.,First Section (Domestic),Standard Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,630.0,6807555.0,4288759650.0,False
6218,20211230,ENSHU Limited,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,618.0,6353454.0,3926434572.0,False
6222,20211230,"SHIMA SEIKI MFG.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,1975.0,35800000.0,70705000000.0,True
6227,20211230,"AIMECHATEC,Ltd.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1387.0,5630000.0,7808810000.0,False
6229,20211230,OKUMURA ENGINEERING corp.,Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1100.0,4519700.0,4971670000.0,False
6230,20211230,SANEI LTD.,Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,2815.0,2289000.0,6443535000.0,False
6231,20211230,"KIMURA KOHKI Co.,Ltd.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1867.0,3849000.0,7186083000.0,False
6232,20211230,ACSL Ltd.,Mothers (Domestic),Growth Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,2098.0,12318600.0,25844422800.0,True
6233,20211230,"KYOKUTO SANKI CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,534.0,5391000.0,2878794000.0,False
6235,20211230,"OPTORUN CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,2376.0,44358000.0,105394608000.0,True
6236,20211230,"NC Holdings Co.,Ltd.",First Section (Domestic),Standard Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1654.0,6416046.0,10612140084.0,False
6237,20211230,"IWAKI CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1042.0,22490910.0,23435528220.0,True
6238,20211230,FURYU CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,1370.0,28296000.0,38765520000.0,True
6239,20211230,NAGAOKA INTERNATIONAL CORPORATION,JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,693.0,7078400.0,4905331200.0,False
6240,20211230,YAMASHIN-FILTER CORP.,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,505.0,71405570.0,36059812850.0,True
6245,20211230,"HIRANO TECSEED CO.,LTD.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,3215.0,15394379.0,49492928485.0,True
6246,20211230,Techno Smart Corp.,Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1538.0,12401720.0,19073845360.0,True
6247,20211230,"HISAKA WORKS,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,863.0,32732800.0,28248406400.0,True
6248,20211230,"Yokota Manufacturing Co., Ltd.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1123.0,1873500.0,2103940500.0,False
6249,20211230,"Gamecard-Joyco Holdings,Inc.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1018.0,14263000.0,14519734000.0,False
6250,20211230,YAMABIKO CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1246.0,44108428.0,54959101288.0,True
6254,20211230,"Nomura Micro Science Co.,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,5580.0,10152000.0,56648160000.0,True
6255,20211230,NPC Incorporated,Mothers (Domestic),Growth Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,572.0,22052426.0,12613987672.0,False
6256,20000101,"NuFlare Technology,Inc.",JASDAQ(Standard / Domestic),,-,-,-,-,-,-,,,,,False
6257,20211230,"FUJISHOJI CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,884.0,24395500.0,21565622000.0,True
6258,20211230,HIRATA Corporation,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,6390.0,10756090.0,68731415100.0,True
6262,20211230,"PEGASUS SEWING MACHINE MFG.CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,533.0,24828600.0,13233643800.0,False
6264,20211230,"Marumae Co.,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,3130.0,13053000.0,40855890000.0,True
6265,20211230,Myotoku Ltd.,JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,2240.0,1657000.0,3711680000.0,False
6266,20211230,"TAZMO CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1529.0,13508300.0,20654190700.0,True
6267,20211230,"GENERAL PACKER CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211229.0,2539.0,1798800.0,4567153200.0,False
6268,20211230,Nabtesco Corporation,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,4,TOPIX Mid400,20211230.0,3405.0,121064099.0,412223257095.0,True
6269,20211230,"MODEC,INC.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,1377.0,56408000.0,77673816000.0,True
6271,20211230,NISSEI CORPORATION,Second Section(Domestic),,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1495.0,29194673.0,43646036135.0,False
6272,20211230,"RHEON AUTOMATIC MACHINERY CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,1301.0,28392000.0,36937992000.0,True
6273,20211230,SMC CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,1,TOPIX Core30,20211230.0,77590.0,67369359.0,5227188564810.0,True
6274,20000101,"Yamaha Motor Robotics Holdings Co.,Ltd.",First Section (Domestic),,3600,Machinery,8,MACHINERY,-,-,,,,,False
6276,20211230,"SiriusVision CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,353.0,5722500.0,2020042500.0,False
6277,20211230,HOSOKAWA MICRON CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,3410.0,17230538.0,58756134580.0,True
6278,20211230,UNION TOOL CO.,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,3980.0,19780000.0,78724400000.0,True
6279,20211230,ZUIKO CORPORATION,Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,998.0,28800000.0,28742400000.0,True
6281,20000101,"MAEDASEISAKUSHO CO.,LTD.",JASDAQ(Standard / Domestic),,-,-,-,-,-,-,,,,,False
6282,20211230,OILES CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1689.0,34300505.0,57933552945.0,True
6284,20211230,"NISSEI ASB MACHINE CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,3170.0,15348720.0,48655442400.0,True
6286,20211230,SEIKO CORPORATION,JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,649.0,6483323.0,4207676627.0,False
6287,20211230,SATO HOLDINGS CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,2201.0,34921242.0,76861653642.0,True
6289,20211230,GIKEN LTD.,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,4055.0,28194728.0,114329622040.0,True
6291,20211230,"AIRTECH JAPAN,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1179.0,10450200.0,12320785800.0,False
6292,20211230,"KAWATA MFG. CO.,LTD.",First Section (Domestic),Standard Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1076.0,7210000.0,7757960000.0,False
6293,20211230,"NISSEI PLASTIC INDUSTRIAL CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1046.0,22272000.0,23296512000.0,True
6294,20211230,OKADA AIYON CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1582.0,8378700.0,13255103400.0,False
6297,20211230,"KOKEN BORING MACHINE CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,492.0,8970111.0,4413294612.0,False
6298,20211230,"Y.A.C.HOLDINGS CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1118.0,9758947.0,10910502746.0,False
6299,20000101,"Kobelco Eco-Solutions Co.,Ltd.",Second Section(Domestic),,-,-,-,-,-,-,,,,,False
6300,20000101,APIC YAMADA CORPORATION,Second Section(Domestic),,-,-,-,-,-,-,,,,,False
6301,20211230,KOMATSU LTD.,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,2,TOPIX Large70,20211230.0,2693.5,973145800.0,2621168212300.0,True
6302,20211230,"SUMITOMO HEAVY INDUSTRIES,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,4,TOPIX Mid400,20211230.0,2789.0,122905481.0,342783386509.0,True
6303,20211230,"Sasakura Engineering Co.,Ltd.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211229.0,2669.0,3113800.0,8310732200.0,False
6305,20211230,"Hitachi Construction Machinery Co.,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,4,TOPIX Mid400,20211230.0,3325.0,215115038.0,715257501350.0,True
6306,20211230,"NIKKO CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,620.0,40000000.0,24800000000.0,True
6307,20211230,"SANSEI CO.,LTD.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,377.0,8987700.0,3388362900.0,False
6309,20211230,"TOMOE ENGINEERING CO.,LTD.(TOMOE KOGYO CO.,LTD.)",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,2245.0,10533200.0,23647034000.0,True
6310,20211230,"ISEKI & CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1382.0,22984993.0,31765260326.0,True
6312,20211230,Freund Corporation,JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,787.0,18400000.0,14480800000.0,False
6314,20000101,ISHII TOOL & ENGINEERING CORPORATION,JASDAQ(Standard / Domestic),,-,-,-,-,-,-,,,,,False
6315,20211230,TOWA CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,3245.0,25021832.0,81195844840.0,True
6316,20211230,"MARUYAMA MFG.CO.,INC.",First Section (Domestic),Standard Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1579.0,5029332.0,7941315228.0,False
6317,20211230,Kitagawa Corporation,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1497.0,9650803.0,14447252091.0,False
6319,20211230,SNT CORPORATION,First Section (Domestic),Standard Market,3450,Iron and Steel,7,STEEL & NONFERROUS METALS ,7,TOPIX Small 2,20211230.0,231.0,55000000.0,12705000000.0,False
6322,20211230,TACMINA CORPORATION,Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1163.0,7728540.0,8988292020.0,False
6323,20211230,RORZE CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,12410.0,17640000.0,218912400000.0,True
6324,20211230,Harmonic Drive Systems Inc.,JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,4860.0,96315400.0,468092844000.0,True
6325,20211230,"TAKAKITA CO.,LTD.",First Section (Domestic),Standard Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,662.0,14000000.0,9268000000.0,False
6326,20211230,KUBOTA CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,2,TOPIX Large70,20211230.0,2553.5,1200246846.0,3064830321261.0,True
6327,20211230,"KITAGAWA SEIKI CO.,LTD.",JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,493.0,7649600.0,3771252800.0,False
6328,20211230,"EBARA JITSUGYO CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,2487.0,13430000.0,33400410000.0,True
6330,20211230,TOYO ENGINEERING CORPORATION,First Section (Domestic),Prime Market,2050,Construction,3,CONSTRUCTION & MATERIALS ,7,TOPIX Small 2,20211230.0,708.0,38558507.0,27299422956.0,True
6331,20211230,"Mitsubishi Kakoki Kaisha,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,2199.0,7913950.0,17402776050.0,True
6332,20211230,"TSUKISHIMA KIKAI CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1134.0,45625800.0,51739657200.0,True
6333,20211230,"TEIKOKU ELECTRIC MFG. CO.,LTD.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1479.0,20440038.0,30230816202.0,True
6334,20211230,"Meiji Machine Co.,Ltd.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,180.0,11402636.0,2052474480.0,False
6335,20211230,"TOKYO KIKAI SEISAKUSHO,LTD.",First Section (Domestic),Standard Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,1040.0,8728920.0,9078076800.0,False
6336,20211230,"ISHII HYOKI CO.,LTD.",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,935.0,8176452.0,7644982620.0,False
6337,20211230,TESEC Corporation,JASDAQ(Standard / Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,2162.0,5778695.0,12493538590.0,False
6338,20211230,Takatori Corporation,Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1385.0,5491490.0,7605713650.0,False
6339,20211230,"Sintokogio,Ltd.",First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,7,TOPIX Small 2,20211230.0,710.0,54580928.0,38752458880.0,True
6340,20211230,SHIBUYA CORPORATION,First Section (Domestic),Prime Market,3600,Machinery,8,MACHINERY ,6,TOPIX Small 1,20211230.0,2990.0,28149877.0,84168132230.0,True
6342,20211230,"Taihei Machinery Works,Limited",Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,1732.0,1500000.0,2598000000.0,False
6343,20211230,FREESIA MACROSS CORPORATION,Second Section(Domestic),Standard Market,3600,Machinery,8,MACHINERY ,-,-,20211230.0,121.0,45099320.0,5457017720.0,False
